Time (s),Temperature (°C),Error,PID Output,P Component,I Component
0.7985174655914307,23.0625,7.9375,0.39393812500000003,0.36750625000000003,0.026431875
2.6232755184173584,23.0625,7.9375,0.42037,0.36750625000000003,0.05286375
4.446587800979614,23.125,7.875,0.4437,0.3646125,0.0790875
6.271006107330322,23.0625,7.9375,0.473025625,0.36750625000000003,0.105519375
8.09497857093811,23.0625,7.9375,0.4994575,0.36750625000000003,0.13195125
9.91845989227295,23.0625,7.9375,0.525889375,0.36750625000000003,0.158383125
11.742504119873047,23.0,8.0,0.555423125,0.3704,0.185023125
13.566466808319092,23.0625,7.9375,0.5789612500000001,0.36750625000000003,0.211455
15.390846252441406,23.0625,7.9375,0.605393125,0.36750625000000003,0.237886875
17.214900493621826,23.0625,7.9375,0.6318250000000001,0.36750625000000003,0.26431875
19.038456439971924,23.0625,7.9375,0.658256875,0.36750625000000003,0.290750625
20.870959281921387,23.0625,7.9375,0.6846887500000001,0.36750625000000003,0.3171825
22.68644618988037,23.0,8.0,0.7142225,0.3704,0.34382250000000003
24.51046133041382,23.0625,7.9375,0.7377606250000001,0.36750625000000003,0.370254375
26.33444857597351,23.0625,7.9375,0.7641925,0.36750625000000003,0.39668625
28.16245126724243,23.0625,7.9375,0.790624375,0.36750625000000003,0.423118125
29.982457160949707,23.0625,7.9375,0.81705625,0.36750625000000003,0.44955
31.806445121765137,23.0625,7.9375,0.843488125,0.36750625000000003,0.475981875
33.63045406341553,23.0625,7.9375,0.86992,0.36750625000000003,0.50241375
35.454458475112915,23.0625,7.9375,0.896351875,0.36750625000000003,0.528845625
37.278451442718506,23.0625,7.9375,0.92278375,0.36750625000000003,0.5552775
39.10244870185852,23.0625,7.9375,0.949215625,0.36750625000000003,0.581709375
40.92645478248596,23.0625,7.9375,0.9756475,0.36750625000000003,0.60814125
42.75047945976257,23.0625,7.9375,1.002079375,0.36750625000000003,0.634573125
44.57445406913757,23.125,7.875,1.0254093750000002,0.3646125,0.6607968750000001
46.398449659347534,23.0625,7.9375,1.054735,0.36750625000000003,0.68722875
48.22245502471924,23.125,7.875,1.078065,0.3646125,0.7134525
50.04645538330078,23.125,7.875,1.10428875,0.3646125,0.73967625
51.87044095993042,23.0625,7.9375,1.133614375,0.36750625000000003,0.766108125
53.69456076622009,23.0625,7.9375,1.1600462500000002,0.36750625000000003,0.79254
55.51845049858093,23.0625,7.9375,1.186478125,0.36750625000000003,0.818971875
57.34245419502258,23.0625,7.9375,1.21291,0.36750625000000003,0.84540375
59.16645097732544,23.0625,7.9375,1.239341875,0.36750625000000003,0.871835625
60.99045753479004,23.0625,7.9375,1.2657737500000001,0.36750625000000003,0.8982675
62.8144474029541,23.0625,7.9375,1.292205625,0.36750625000000003,0.924699375
64.63844847679138,23.0625,7.9375,1.3186375,0.36750625000000003,0.95113125
66.4624433517456,23.0625,7.9375,1.345069375,0.36750625000000003,0.977563125
68.28644919395447,23.0625,7.9375,1.3715012500000001,0.36750625000000003,1.003995
70.1108992099762,23.0625,7.9375,1.3979331250000002,0.36750625000000003,1.030426875
71.93489933013916,23.0625,7.9375,1.4243649999999999,0.36750625000000003,1.05685875
73.7588849067688,23.0625,7.9375,1.450796875,0.36750625000000003,1.083290625
75.5828869342804,23.0625,7.9375,1.47722875,0.36750625000000003,1.1097225
77.40644860267639,23.0625,7.9375,1.5036606250000002,0.36750625000000003,1.136154375
79.23044490814209,23.125,7.875,1.526990625,0.3646125,1.162378125
81.05445504188538,23.125,7.875,1.553214375,0.3646125,1.188601875
82.87887859344482,23.125,7.875,1.579438125,0.3646125,1.214825625
84.70289444923401,23.0625,7.9375,1.60876375,0.36750625000000003,1.2412575000000001
86.52686810493469,23.0625,7.9375,1.6351956250000002,0.36750625000000003,1.267689375
88.35093808174133,23.0625,7.9375,1.6616275000000003,0.36750625000000003,1.2941212500000001
90.17445158958435,23.0625,7.9375,1.688059375,0.36750625000000003,1.320553125
91.99844622612,23.0625,7.9375,1.71449125,0.36750625000000003,1.346985
93.8225793838501,23.0625,7.9375,1.7409231250000001,0.36750625000000003,1.373416875
95.64690971374512,23.0625,7.9375,1.7673550000000002,0.36750625000000003,1.39984875
97.4708800315857,23.125,7.875,1.790685,0.3646125,1.4260725
99.29499435424805,23.0625,7.9375,1.820010625,0.36750625000000003,1.452504375
101.11845207214355,23.0625,7.9375,1.8464425000000002,0.36750625000000003,1.47893625
102.94244813919067,23.0625,7.9375,1.8728743749999999,0.36750625000000003,1.505368125
104.76690196990967,23.0625,7.9375,1.89930625,0.36750625000000003,1.5318
106.59489893913269,23.0625,7.9375,1.925738125,0.36750625000000003,1.558231875
108.41488885879517,23.0625,7.9375,1.9521700000000002,0.36750625000000003,1.58466375
110.23890733718872,23.125,7.875,1.9755,0.3646125,1.6108875
112.06289386749268,23.0625,7.9375,2.004825625,0.36750625000000003,1.6373193750000001
113.8869059085846,23.125,7.875,2.028155625,0.3646125,1.6635431250000001
115.71087956428528,23.0625,7.9375,2.05748125,0.36750625000000003,1.689975
117.53490853309631,23.0625,7.9375,2.083913125,0.36750625000000003,1.716406875
119.35900640487671,23.0625,7.9375,2.110345,0.36750625000000003,1.74283875
121.18245148658752,23.0,8.0,2.13987875,0.3704,1.76947875
123.00645470619202,23.0625,7.9375,2.1634168750000002,0.36750625000000003,1.795910625
124.8309338092804,23.125,7.875,2.186746875,0.3646125,1.822134375
126.65488624572754,23.0625,7.9375,2.2160725,0.36750625000000003,1.84856625
128.47887516021729,23.0625,7.9375,2.242504375,0.36750625000000003,1.874998125
130.30245208740234,23.0625,7.9375,2.26893625,0.36750625000000003,1.90143
132.12644577026367,23.0625,7.9375,2.295368125,0.36750625000000003,1.927861875
133.9504463672638,23.125,7.875,2.318698125,0.3646125,1.954085625
135.77490854263306,23.0625,7.9375,2.34802375,0.36750625000000003,1.9805175
137.59891772270203,23.125,7.875,2.37135375,0.3646125,2.00674125
139.42645621299744,23.0625,7.9375,2.400679375,0.36750625000000003,2.0331731250000002
141.24645590782166,23.0625,7.9375,2.42711125,0.36750625000000003,2.059605
143.07044768333435,23.0625,7.9375,2.453543125,0.36750625000000003,2.086036875
144.89496850967407,23.0625,7.9375,2.479975,0.36750625000000003,2.11246875
146.71890878677368,23.0625,7.9375,2.506406875,0.36750625000000003,2.138900625
148.54288148880005,23.0625,7.9375,2.53283875,0.36750625000000003,2.1653325
150.36700248718262,23.0625,7.9375,2.559270625,0.36750625000000003,2.191764375
152.1908929347992,23.125,7.875,2.5826006250000004,0.3646125,2.217988125
154.01490139961243,23.125,7.875,2.608824375,0.3646125,2.244211875
155.83844923973083,23.125,7.875,2.635048125,0.3646125,2.270435625
157.66245079040527,23.0625,7.9375,2.6643737499999998,0.36750625000000003,2.2968675
